0,Pulau Redang Vegetarian Food Supply,Pulau Redang Vegetarian Food Supply,,"139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor","139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor",$$$,9:30 AM - 5:45 PM,上午9:30 - 下午5:45,Mon-Sun 9:30AM-5:45PM,周一-周日上午9:30-下午5:45,4-May,,https://images.deliveryhero.io/image/fd-my/Products/1400907452.jpg,,,|Beverages|Vegetarian|Rice|Penjana,,,Meal Sets,Meal Sets,S002,S002,麻辣烫/白饭/特调饮料.餐点需等30分钟,MYR14.70,,,," ,Price:  14.7     no sub category    ",Kulai,"Mon-Sun,am9:30-pm5:45",Johor
1,Pulau Redang Vegetarian Food Supply,Pulau Redang Vegetarian Food Supply,,"139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor","139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor",$$$,9:30 AM - 5:45 PM,上午9:30 - 下午5:45,,,4-May,,https://images.deliveryhero.io/image/fd-my/Products/1411852781.jpg,,,|Beverages|Vegetarian|Rice|Penjana,,,Meal Sets,Meal Sets,WD002. S5. Braised Meat Udon Noodle Set 红烧乌冬面套餐,WD002. S5. Braised Meat Udon Noodle Set 红烧乌冬面套餐,红烧乌冬面加特调饮料.餐点需等30分钟,MYR18.50,,,," ,Price:  18.5     no sub category    ",,,
2,Pulau Redang Vegetarian Food Supply,Pulau Redang Vegetarian Food Supply,,"139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor","139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor",$$$,9:30 AM - 5:45 PM,上午9:30 - 下午5:45,,,4-May,,https://images.deliveryhero.io/image/fd-my/Products/1411852783.jpg,,,|Beverages|Vegetarian|Rice|Penjana,,,Meal Sets,Meal Sets,WD001.S3 Hot & Spicy Udon Noodle麻辣乌冬面,WD001.S3 Hot & Spicy Udon Noodle麻辣乌冬面,麻辣乌冬面.餐点需等30分钟,MYR14.70,,,,"

Mild Hot & Spicy Udon Noodle ,Price:  14.7

Medium Hot & Spicy Udon Noodle ,Price:  14.7

Super Hot & Spicy Udon Noodle!!! ,Price:  14.7",,,
3,Pulau Redang Vegetarian Food Supply,Pulau Redang Vegetarian Food Supply,,"139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor","139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor",$$$,9:30 AM - 5:45 PM,上午9:30 - 下午5:45,,,4-May,,https://images.deliveryhero.io/image/fd-my/Products/1412044168.jpg,,,|Beverages|Vegetarian|Rice|Penjana,,,Meal Sets,Meal Sets,WD002-S1  PUMPKIN UDON NOODLE SET金瓜乌冬面套餐,WD001-S1 金瓜乌冬面套餐,金瓜乌冬面&特调饮料.餐点需等30分钟,MYR18.50,,,," ,Price:  18.5     no sub category    ",,,
4,Pulau Redang Vegetarian Food Supply,Pulau Redang Vegetarian Food Supply,,"139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor","139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor",$$$,9:30 AM - 5:45 PM,上午9:30 - 下午5:45,,,4-May,,https://images.deliveryhero.io/image/fd-my/Products/1412044181.jpg,,,|Beverages|Vegetarian|Rice|Penjana,,,Meal Sets,Meal Sets,WD001-S2 Herbs Udon Noodle 药膳乌冬面,WD001-S2 Herbs Udon Noodle 药膳乌冬面,药膳乌冬面.需等30分钟,MYR14.70,,,," ,Price:  14.7     no sub category    ",,,
5,Pulau Redang Vegetarian Food Supply,Pulau Redang Vegetarian Food Supply,,"139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor","139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor",$$$,9:30 AM - 5:45 PM,上午9:30 - 下午5:45,,,4-May,,https://images.deliveryhero.io/image/fd-my/Products/1414773778.jpg,,,|Beverages|Vegetarian|Rice|Penjana,,,Meal Sets,Meal Sets,HG033 Pulau Redang Steamboat,HG033 热浪火锅,自煮热浪火锅, MYR22.50,,,,"

S1 PUMPKIN SOUP ,Price:  22.5

S2 HERBS SOUP ,Price:  22.5

S3-1 HOT AND SPICY SOUP(MILD HOT) ,Price:  22.5

S3-2 HOT AND SPICY SOUP(MEDIUM HOT) ,Price:  22.5

S3-3 HOT AND SPICY SOUP(SUPER HOT) ,Price:  22.5

S4-1 TOM YAM SOUP(MILD HOT) ,Price:  22.5

S4-2 TOM YAM SOUP(MEDIUM HOT) ,Price:  22.5

S4-3 TOM YAM SOUP(SUPER HOT) ,Price:  22.5

S5 BRAISED MEAT SOUP ,Price:  22.5

S6 KIMCHI SOUP ,Price:  22.5

S7 TOMOTO SOUP ,Price:  22.5

S8 CURRY SOUP ,Price:  22.5",,,
6,Pulau Redang Vegetarian Food Supply,Pulau Redang Vegetarian Food Supply,,"139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor","139 Jalan Kenanga 29/6, Bandar Indahpura 81000 Kulai Johor",$$$,9:30 AM - 5:45 PM,上午9:30 - 下午5:45,,,4-May,,,,,|Beverages|Vegetarian|Rice|Penjana,,,SOUP,Meal Sets,WD001 UDON NOODLE 乌冬面,WD001 UDON NOODLE 乌冬面,乌冬面.需30分钟准备,MYR14.70,,,," ,Price:  14.7
Soup:                (quantity_maximum: 1, quantity_minimum: 1)
Name: S1 PUMPKIN SOUP 金瓜汤底
Name: S2 HERBS SOUP药膳汤底
Name: S3-1 HOT & SPICY SOUP(MILD HOT)麻辣汤底(小辣)
Name: S3-2 HOT & SPICY SOUP(MEDIUM HOT)麻辣汤底(中辣)
Name: S3-3 HOT & SPICY SOUP(SUPER HOT)麻辣汤底(特辣)
Name: S4-1 TOM YAM SOUP(MILD HOT)东炎汤底(小辣)
Name: S4-2 TOM YAM SOUP(MEDIUM HOT)东炎汤底(中辣)
Name: S4-3 TOM YAM SOUP(SUPER HOT)东炎汤底(特辣)
Name: S5 BRAISED MEAT SOUP红烧汤底
Name: S6 KIMCHI SOUP泡菜汤底
Name: S7 TOMATO SOUP番茄汤底
Name: S8 CURRY SOUP咖喱汤底",,,
